id,company_name,developer_role,date,title,content,upvote,downvote,comment_count,vibe
3073,Cubix Technology,,"January 08, 2026",পরিবার তন্ত্রের অধীনে কামলা খাটুন,"বড় বড় মিশন ভিশন এর গল্প শুনিয়ে ৩জনের কাজ ১জনকে দিয়ে করাবে। ১০-৭টা কাজ করার পর বের হওয়ার ঠিক আগ মুহূর্তে ইমার্জেন্সি নামের প্যারা হাজির হয়ে যাবে। তবে যদি তেল মারার অভ্যাস ও ইমার্জেন্সি মিটিং এ রাত নয়টা দশটা পর্যন্ত থেকে মিশন ভিশন এর গল্প শুনাতে পারেন তাহলে আপনাকে মাথায় করে রাখবে। অফিস টাইম মেইনটেইন করে বের হতে চাইলে কত গল্প যে শুনাবে বলবে দেখেন আমরা তো আরেক জায়গায়  অফিস করে এসে রাত ১২-১টা পর্যন্ত কাজ করি, ক্লায়েন্ট এর টেনশনে রাতে ঘুমাতে পারি না। ওয়ার্ক লাইফ ব্যালেন্স এই জিনিস আবার কি? সরকারি ছুটির দিন গুলাতেও কাজ করা লাগবে।
আর সবচেয়ে জঘন্য হচ্ছে এই অফিসের পরিবার তন্ত্রের ছোট ভাইয়ের ব্যবহার। এই ধরনের ব্যবহার করবে যে আপনি যেন তাদের কেনা গোলাম, গোলাম হয়ে মালিকের উপরে কোন কথা বলা যাবে না।",2,0,2,Negative
3075,Cutting Edger,,"August 05, 2025",ইন্টারভিউয়ের জন্য ফোন দিয়েই বর্তমান এবং এক্সপেক্টেট স্যালারি শুনতে চাওয়ার অভিজ্ঞতা।,"ইন্টারভিউয়ের জন্য যখন ফোন করলো, তখন প্রথমেই বর্তমান বেতন (Current Salary) এবং প্রত্যাশিত বেতন (Expected Salary) জানতে চাইল। এটা শুনে একটু অস্বস্তি লাগল, কারণ কাজের দায়িত্ব, পরিবেশ, বা পজিশন সম্পর্কে কিছু না জেনে সোজা স্যালারি নিয়ে প্রশ্ন করাটা খুব একটা পেশাদার মনে হয়নি।
এমন অভিজ্ঞতা থেকে মনে হয়েছে, অনেক কোম্পানিই আগে থেকে বাজেট জানার জন্য এসব করে, কিন্তু প্রার্থীর যোগ্যতা, অভিজ্ঞতা বা কাজের পরিধি না বুঝে শুধুই টাকার কথা বলাটা সঠিক নয়। এটা অনেক সময় প্রার্থীকে নিরুৎসাহিতও করে দিতে পারে।
যাইহোক পরে ইন্টারভিউ দিতে গিয়েছিলাম পান্থপথে ওনাদের অফিসে। পৌঁছানোর পর ইন্টারভিউ শুরু হলো। যিনি প্রশ্ন করছিলেন, তিনি আমার সিভির সঙ্গে একটি সাদা কাগজ সংযুক্ত করেছিলেন, যেখানে আগেই কিছু প্রশ্ন লেখা ছিল। তিনি সেই কাগজ দেখে দেখে আমাকে প্রশ্ন করছিলেন।
খোঁজখবর নিয়ে যতটুকু জানতে পারলাম, এই কোম্পানিতে বেতন আটকে রাখার একটা প্রবণতা রয়েছে। এসাইনমেন্ট দেওয়ার সময় বুঝতে পারলাম, এখানে প্রজেক্ট ম্যানেজার একজন মহিলা। তাই এই কোম্পানিতে যোগ দেওয়ার আগে ভালোভাবে ভেবে-চিন্তে সিদ্ধান্ত নেওয়াই ভালো।",1,0,0,Negative
3077,Digicon Technologies,,"June 09, 2026",Honest review of working (Warning for Job Seekers),"I want to share my firsthand experience working at D!g!con Technologies PLC to help others make an informed decision before signing a contract here. Please consider the following points before joining:
Permanent Contract vs. Casual Status:
Unless you climb the ladder to a position like Team Lead or Trainer, you are strictly a contractual worker. Management makes it very clear through their treatment that you are not viewed as a core part of the permanent staff, resulting in a lack of job security and respect.
No Eid Bonuses or Standard Holiday Leave:
Do not expect traditional Eid bonuses or proper time off during major holidays. If you work during the festive season, you are simply compensated at their standard daily overtime rate rather than receiving proper holiday benefits.
Unusable Sick and Casual Leave:
On paper, the company offers casual and sick leave allocations. In reality, getting approval is next to impossible. Unless you have a medical emergency right on the office floor that completely incapacitates you, requesting time off for illness or personal matters is routinely denied.
Retaliation and Delayed Resignations:
If you are a high performer and decide to move on to a better opportunity, expect pushback. Management frequently uses delay tactics during the resignation process, intentionally stretching out paperwork to create friction with your onboarding at your next company.
Toxic Management Culture:
The leadership culture relies heavily on poor behavior and a lack of professional courtesy. Hard work is rarely, if ever, recognized or appreciated by upper management.
Final Verdict:
Please protect your mental health and think twice before applying here. Every job has its challenges, but the extreme toxicity within this workplace is on another level. While their practices run counter to fair labor standards, they have the legal backing to maintain the status quo. Avoid this place if you value your well-being.",0,0,0,Negative
3079,Digital Alchemist Agency,,"May 27, 2025",ভাবিনি ফ্রিল্যান্সিং বেজড কোম্পানি তে এমন শান্তি খুঁজে পাবো!,"ডিজিটাল আলকেমিস্ট এজেন্সিতে ঢুকার আগে ভাবছিলাম ও না যে এই ধরনের কোম্পানি ওয়েল ম্যানার্ড হতে পারে। অনেক ফ্রিল্যান্সিং কোম্পানিতে যেমন কাজের অর্ডার এলোমেলো হয়, কাজের চাপ থাকে, এখানে প্রতিটি প্রজেক্ট সুস্পষ্ট নিয়মে বরাদ্দ হয়ে থাকে, ছুটি ক্যান্সেলড হওয়ার কোন চান্স নাই এবং নিজের চিন্তাশক্তি খাটানোর জন্য পর্যাপ্ত সময় দেয়।
সবচেয়ে আশ্চর্যজনক বিষয় হলো, এটা যদিও 'ফ্রিল্যান্সিং বেজড' কোম্পানি, কিন্তু এখানে কাজের প্রতি সবার দৃষ্টিভঙ্গি পুরোপুরি প্রফেশনাল, টাইম ম্যানেজমেন্ট, টিম কালচার সবকিছুই এতটা রেগুলারাইজড যে মনে হয়, আমি কোনো ইন-হাউজ এজেন্সিতে কাজ করছি।
সবচেয়ে ভালো লাগে, এখানে শুধু প্রজেক্ট ডেলিভারি নয়, এমপ্লয়িদের 'ওয়েলবিইং' বা মানসিক স্বাচ্ছন্দ্যের দিকেও গুরুত্ব দেয়। এছাড়াও টিম মিটিং, রেগুলার চেক-ইন, ফান সেশন, এবং ইনসেনটিভ বোনাসের মতো ছোট ছোট অ্যাপ্রিশিয়েশন গুলো আমার কাজের প্রতি আগ্রহ বাড়িয়েছে।
দিন শেষে বলবো এমপ্লয় সাটিসফিকশন যাদের প্রধান লক্ষ্য তারা ছাড়া এ ধরনের এনভায়রনমেন্ট বজায় রাখা সম্ভব না যেখানে ফ্রিল্যান্সিং বেজ কোম্পানি এটা।
ধন্যবাদ প্রিয় ২য় বাসস্থান।",0,0,0,Positive
3081,Ding - Ezetop Unlimited Company,,"May 09, 2025",কর্পোরেট বুলশিটে ভরা কম বেতন ও ইনফিনিটেসিমল ইনক্রিমেন্টের চাকুরি,"একটা প্রবাদ আছেনা ""পেটে খেলে, পিঠে সয়""। এটা বললাম কারন আপনার বেতন যদি বেশি হয়, ইনক্রিমেন্ট ভালো হয়, তাহলে হয়তো অনেক কিছু সহ্য করা যায়। কিন্তু ইহা এমন একটি মাল্টিন্যাশনাল কোম্পানি যাহা আপনাকে বেতন দিবে খুবই কম সব নিয়ে ভালোই কম, কিন্তু আপনাকে বিভিন্ন ধরনের কর্পোরেট নিয়ম কানুন পালন করাবে যেন মনে হবে আপনি গুগলের থেকেও কোন টপ কোম্পানিতে বাৎসরিক ৫ লাখ ডলার স্যালারিতে জব করেন। এই হ্যাং করেন তো ত্যাং করেন যাহার সাথে মূল কাজের কোন সম্পর্ক নেই। যেমন প্রচুর অপ্রয়োজনীয় মিটিং, অযৌক্তিক পার্ফর্মেন্স ইভালুয়েশন ইত্যাদি ইত্যাদি ইত্যাদি যাহা ভুলে যেতে চাই।
বছর শেষে ইনক্রিমেন্ট ১৫০০ টাকা, যাহ ওদের মেইন যে অফিস (ডাবলিন, আয়ারল্যান্ড) সেখানের হিসাবে হয়তো ওখানের ইমপ্লয়িদের একবেলা খাবারের খরচও না। কিন্তু কাজের গুরুত্ব ডাবলিন আর বাংলাদেশে একই। ব্যাবসা সফল কোম্পানি, মিলিয়ন ডলার ইনকাম করে, কিন্তু বাংলাদেশীদের সাথে ওরা এরকম বৈষম্য করে।
কিছু ভালো দিক হচ্ছে, মোটামুটি ইন্সুরেন্স দেয় বউ বাচ্চা কভার করে, বেতন আগের মাসের ২৮ তারিখের মধ্যে সবসময় দিয়া দেয়।",4,0,0,Mixed
3083,Doodle,,"May 09, 2025",They fire every year,They fire every year,9,0,0,Negative
3085,Dotpot IT,,"May 19, 2025",Unprofessional and Toxic Work Environment,"I had an extremely disappointing experience at D0tp0t IT. The work environment was toxic, and there was a clear lack of professionalism from the top down. Despite my contributions, I was not paid my due salary upon resignation, which is a serious breach of employee trust and ethics.
Moreover, leadership behavior was highly concerning. The CEO displayed inappropriate and unprofessional conduct, including substance abuse within the office premises — something no employee should have to witness or tolerate.
I strongly advise others to consider these issues before associating with this company.",1,0,0,Negative
3087,Dotsilicon Ltd,,"May 13, 2025",Unprofessional Management and Unethical Practices,"I joined the Company as a Junior Frontend Developer, where the focus was primarily on CMS-based development, including news portals, small business websites, and e-commerce platforms. While the technical work was straightforward and offered some early career exposure, my overall experience was disappointing due to serious issues with management and company ethics.
The most concerning aspect was the unprofessional behavior of the CEO, who failed to pay my salary for two months. I was not the only one affected—another colleague also faced similar issues. Despite multiple follow-ups, the situation was never resolved, and accountability was lacking at all levels.
Additionally, the internal processes, including payroll and time tracking (calculation of dues, etc.), were poorly managed, creating a chaotic work environment. These issues overshadowed any potential learning opportunities.
Advice to Management
:
Treat employees with fairness and integrity. Transparent and ethical business practices are fundamental to building a sustainable and respected company.",1,0,0,Negative
3089,Dekko ISHO Group,,"November 11, 2025",ভুলেও কোম্পানি নিয়ে খোজ না নিয়ে ফিজিকাল ইন্টারভিউ তে যাবেন না।,"আজকে এক ইন্টারভিউ দিলাম।  অনলাইন এ। আল্লাহ বাচাইসে আমার বাস ভাড়া, সময়, আর এনার্জি বেচে গেসে। মুখস্ত কিছু ইন্টারভিউ এক কথায় প্রশ্ন জিজ্ঞাসা করল। তার পর বলে একা একটা রিএক্ট প্রজেক্ট 'উঠায়া' দিতে পারবেন নাকি। আমি আবারও ইচ্ছা করে জিজ্ঞাসা করলাম কি করতে হবে? বলল একা একটা রিএক্টা প্রিজেক্ট 'উঠায়া' দিতে পারবেন নাকি। আমি যা বুঝার বুঝে গেলাম। তাও প্রফেশনালি এন্সারটা দিসি। তার পর এইচ আর ম্যাডাম আসল সিন এ। বলল আপনার কারেন্ট প্যাকেজ কত। এটাও প্রফেশনাল এনসার দিলাম। তাও তাদের পোশাল না। বলল আপনি সিলেক্টেড হলে তো স্যালারি সার্টিফিকেট দিতে হবে (যদিও এটার কোন বাধ্যবাধকতা নাই) তারপর আমার এক্সপেকটেশন জানতে চাইল।  তারপর এক্সপেকটেশন কেন এমন তাও জানতে চাইল। আমি ব্যখ্যা দেয়া শেষ করার আগেই মহিলা আমার কথা কেটে তোতা পাখির ডায়লগ দেয়া শুরু। আমিও থ্যাংক ইউ বলে কল কেটে দিলাম। কোম্পানি টি সান্তা ওয়েস্টার্ন টাওয়ার এ অবস্থিত।  আর হ্যা এটা সিনিয়র রিএক্ট ইঞ্জিনিয়ার (৫-৭ বছরের অভিজ্ঞতা) র ইন্টারভিউ ছিল। এই এপ্রোচ এ ফ্রেশার ক্যান্ডিডেট হায়ার করা যায় কিন্তু সিনিয়র হায়ার করা যায় কিনা আমার জানা নাই।",6,1,0,Negative
3091,DeshLink Lock Industries Ltd,,"May 28, 2025","সতর্কতা: অত্যন্ত অপেশাদার কর্ম পরিবেশ, বিষাক্ত ব্যবস্থাপনা এবং শ্রম আইন লঙ্ঘন","Factory টি আতাশুর,ব্রাহ্মণ কির্তা, কেরানীগঞ্জ অবস্থিত। রেড রোজ পার্টি সেন্টারের বিপরীত সাইডের রাস্তা দিয়ে ভিতরে যেতে হয়।এ factory তে জ্বীনের উৎপাত আছে।এখানে ড্রয়ারের তালা উৎপন্ন  হয়।এ Factory টি ২০২১ সালের জানুয়ারী তে যাএা শুরু করে।মালিকের ব্যবসা হচ্ছে চায়না থেকে ড্রয়ারের তালা,হাতুড়ি,মেজারিং টেপ ইত্যাদি কিনে দেশে এনে বিক্রি করা।২০২১ সালে ভাড়া জায়গায় শুধু ড্রয়ারের তালা তেরী শুরু করে।আমি ব্যক্তিগতভাবে কখনও এর চেয়ে খারাপ কর্মপরিবেশের অভিজ্ঞতা পাইনি। কোম্পানিটি সম্পূর্ণভাবে মালিকের কথামতো চলে, যেখানে কর্মীদের কোনো মূল্য নেই। মালিক অত্যন্ত রাগী, অহংকারী এবং অসৌজন্যমূলক ভাষা ব্যবহার করেন। কর্মীদের সঙ্গে তাঁর আচরণ অমানবিক এবং অশোভন।২১শে February,২৬ শে মার্চে ও Duty করায় কোন Benifit ছাড়া।কোন ছুটি নাই ( casual leave,sick leave)।Office দের জন্য অফিস টাইম সকাল ৮ টা থেকে রাত ৭ টা পর্যন্ত কিন্ত মালিক Factory থেকে যতসময় না যাবে তত সময় থাকতে হবে এমন ও হয় তা রাত ৯:৩০ বা তার ও বেশী হয়। শুক্রবারে ও অফিস খেলা থাকে।বোনাস ১ বছর না হল দেয় না। বোনাস বেতনের ৫০%।বেতন অনেক কম ধরে।Factory টিনের এবং ভাড়া জায়গায়।মালিকেরা ২ ভাই।চাকরির কোন নিরাপত্তা নাই, যখন তখন লোক বের করে দেয় এবং বেতন ও দেয় না। শুক্রবার ও duty করায় কোন overtime নাই।কাজের কোন পরিবেশ নাই।সবাই সবার পিছনে লেগে থাকে।এখানে কোনো HR সিস্টেম নেই, এবং সাক্ষাৎকারে পর্যন্ত সম্মানজনক আচরণ করা হয় না—প্রার্থীদের দাঁড়িয়ে উত্তর দিতে হয় এবং বসতে দেওয়া হয় না। শিক্ষাগত যোগ্যতার কোনো মূল্য নেই, সবাইকে সাধারণ শ্রমিক বলেই গণ্য করা হয় এমনকি staff দের ও। কিছুদিন আগে একজন নিরাপত্তা কর্মীকে বের করে দেওয়া হলেও তাঁকে কোনো বেতন দেওয়া হয়নি।কোম্পানির নিয়ম কানুন ভালো না হওয়ায় অনেক OFFICER না বলে পালিয়ে গিয়েছে,মালিক আবার তাদের নামে মিথ্যা মামলা করে দিয়েছে।একজন accounts ম্যানেজার আছে,১জন factory AGM আছে,Production Manager আছে।
কিছুদিন আগে একজন security guard কে বের করে দিয়েছে কিন্তু salary দেয় নাই।
এই অভিজ্ঞতা থেকে আমি বলতে পারি, চাকরির প্রয়োজন থাকলেও এই প্রতিষ্ঠানে যোগ দেওয়া উচিত নয়। এটি একজন কর্মীর মানসিক ও পেশাগত জীবনের জন্য চরম হতাশাজনক হবে।",0,0,0,Negative
3093,Daffodil International University,,"April 26, 2026",Murkho IT staff,"D@ffodil international univeristy er it staff gula holo ojoggo, murkho. Cause D@ffodil univeristy te class 5, 8 pass kora lok der IT STAFF hishbe hire kore train korai but kono manner shikhano hoi na, whatsapp e shommann diye jokhn kisu korte bola hoi porer din  file ta dite bolle ulta answer dei pendrive e ase niye nen, then jokhn verify kora  hoi file ta ase naki pendrive e tokhn r nai, abr bolle bole arek pendrive e ase niye nen, eito obstha, IT staff ra murkho janei na manner kake bole and kar shahte behave korte hbe, high rank post e respect to durer kotha kothai shune na,
At least IT Officer hishebe D@ffodil Versity te aishen na, insult feel korben and keo respect korbe na
Ekbare faltu versity.",0,0,0,Negative
3095,DataSoft Systems BD Ltd,,"July 21, 2025",A Legacy Brand with Lost Innovation but Industry Recognition,"D@taS0ft সিস্টেমস বাংলাদেশ লিমিটেড, ১৯৯৮ সালে প্রতিষ্ঠিত, দেশের অন্যতম পুরনো এবং CMMI Level 5 স্বীকৃত সফটওয়্যার কোম্পানি। আগের মালিকদের সময় কোম্পানিটি অত্যন্ত সুন্দরভাবে পরিচালিত হতো। তখন প্রথম তারিখেই বেতন পেয়ে যেতাম – যা কর্মীদের জন্য ছিল বড়ো একটা মোটিভেশন।
কিন্তু বর্তমান মালিক আসার পর থেকে দৃশ্যপট বদলে গেছে। বলা যায়, তিনি মূলত কালো টাকা সাদা করার জন্যই কোম্পানিটি কিনেছেন। নতুন কোনো উদ্ভাবন নেই, নেই কোনো স্পষ্ট ভিশন। শেখার সুযোগ খুবই সীমিত, আর ক্যারিয়ার গ্রোথেরও তেমন কোনো রোডম্যাপ নেই। তবে, একটি বিষয় নিশ্চিত – যদি আপনি অর্থনৈতিকভাবে সচ্ছল পরিবারের হন এবং স্থির একটি চাকরি চান, তাহলে D@taS0ft নিরাপদ জায়গা। এখানে চাকরি হারানোর ঝুঁকি প্রায় নেই বললেই চলে।
এরপরও, D@taS0ft র ইন্ডাস্ট্রি খ্যাতি এখনো অক্ষুণ্ণ। তাদের প্রোডাক্ট
Microfin 360
এবং
AML 360
বাংলাদেশের সেরা সফটওয়্যারের মধ্যে রয়েছে। তাই D@taS0ftে কাজ করার স্ট্যাম্প থাকলে বিভিন্ন কোম্পানি থেকে ইন্টারভিউ কল আসবেই।
সব মিলিয়ে বলা যায়,
D@taS0ft এখন আর উদ্ভাবনের কেন্দ্র নয়, তবে এর ব্র্যান্ড ভ্যালু এখনো শক্তিশালী
। নিরাপদ চাকরি চাইলে এখানে থাকা যাবে, কিন্তু যারা শেখা এবং ক্যারিয়ার গ্রোথ চান, তাদের জন্য জায়গাটা হতাশাজনক।",6,0,0,Mixed
3097,DCS Educare,,"June 20, 2026",বাস্তব অভিজ্ঞতা,"একটা চরম বাটপার ও ভন্ড কোম্পানি। জয়েন করার আগে তারা বড় বড় আর মিষ্টি মিষ্টি কথা বলে, কিন্তু জয়েন করার পর থেকেই শুরু হয় তাদের আসল খেলা। এরা মূলত একটা এডুকেশন এজেন্সি, যারা স্টাডি অ্যাব্রোড (বিদেশে উচ্চশিক্ষা) নিয়ে কাজ করে। এদের ভেতরের কিছু চরম অব্যবস্থাপনার চিত্র নিচে তুলে ধরা হলো:
মিথ্যা প্রতিশ্রুতির বেতন বৃদ্ধি:
কথা ছিল জয়েন করার ৬ মাস পর সেলারি বাড়ানো হবে। কিন্তু ৬ মাস পার হয়ে ১০ মাস হয়ে গেলেও সেলারি বাড়ানোর কোনো খবর থাকে না।
ম্যানেজমেন্টের লেজেগোবরে অবস্থা:
এই অফিসে কে কাকে রিপোর্ট করবে বা কার কী দায়িত্ব (Hierarchy), সেটা ম্যানেজার নিজেও জানে না। পুরো ম্যানেজমেন্ট সিস্টেমটাই একটা জগাখিচুরি।
নেপোটিজম বা স্বজনপ্রীতি:
কোম্পানির এমডি (MD) তার নিজের আত্মীয়-স্বজনদের এনে অফিসে বসিয়ে রাখছে। যোগ্যতা ছাড়াই তারা বড় বড় খবরদারি করে।
ক্ষমতার অপব্যবহার:
এখানে একজন (এমডির ঘনিষ্ঠ) কাউন্সেলরের পাওয়ার অফিসের ম্যানেজারের থেকেও বেশি!
ছুটি ও বেতন কাটার মানসিকতা:
আপনার যখন সত্যিই খুব দরকার বা ইমার্জেন্সি হবে, তখন তারা আপনাকে ছুটি দেবে না। উল্টো কথায় কথায় বেতন কাটার বাহানা খোঁজে।
বোনাস নিয়ে নাটক:
বোনাস দেওয়া নিয়ে এদের আরেক নাটক চলে। ১ বছর পূর্ণ না হলে এরা কোনো বোনাস দিতেই চায় না।
সারকথা:
বাইরে থেকে এদের যত বড়ই মনে হোক না কেন, ভেতরে এরা চরম প্রফেশনালিজম-হীন একটা প্রতিষ্ঠান। এখানে কর্মীদের কোনো মূল্যায়ন নেই।",0,0,1,Negative
3099,DGePay,,"June 08, 2026",Deshi Company Run by *******,"Has all the worst qualities of a ""deshi"" company. Bootlickers get promoted while the hardworking employees are ignored. Senior management only know how to make dumb decisions while promoting bootlickers who only know how suck their shoes.
There is no postives for this company. They pay you like shit, they treat you like shit all the while boasting about big the company is.",0,0,0,Negative
3101,DOT3ch Ltd,,"March 06, 2026",Full Fau Company,"Day starts with meeting and salary? LOL bro! Ar CEO Indian hoile ja hoi ar ki. Vai gean ar thelay bacha jay na. Ar je only intern hire kore, no senior devs at all. 3 month kono salary nai. Vai akta manus cholbe kamne? so cheap mentality! sudu docs follow koro hann koro tenn koro. Blaa Blaaaa... ar sob thekke mojjar part office o share a akpass a DoT3ch arek pass a Rustom na ki company.Ar or CEO kotha nai bollam. Employee der sathe ja rude behave korreeee. Purra red flag company",4,0,0,Negative
3103,Data Head Pvt Ltd,,"May 19, 2025",ফালতু কোম্পানি & সাইকো এমডি। Employees দের স্যালারি মেরে দেয়।,"কেউ যদি বিনা পারিশ্রমিকে গাধার খাটুনি করতে চায়, তাইলে এইখানে জয়েন করতে পারে। কোম্পানিতে একনায়কতন্ত্র চলে। এমডি নিজেই চেয়ারম্যান, ডিরেক্টর, প্রজেক্ট ম্যানেজার, ডেভেলপার, প্রোগ্রামার, মার্কেটিং & সেলস টিম, সাপোর্ট টিমের কাজ নিজে করে কারণ এমডি (দ্যা বস) কাউকে বিশ্বাস করে না। উনার ভাষ্যমতে অফিসে কেউ ঠিক মতো কাজ করে না, সবাই শুধু টাইম পাস করে। অফিসে কোনো work environment, culture, rules, regulation কিছুই নাই। আছে শুধু দ্যা বসের নেগেটিভ ব্যবহার। কাজের জন্য কোনো এপ্রিশিয়েশন তো নাই, সেই সাথে স্যালারিও নাই 🙂
এমডি দাবি করে উনার কোম্পানি কোনো ভিখারি কোম্পানি না, একটা রেজিস্টার্ড কোম্পানি। অথচ অফিসের একজন এমপ্লয়িরও স্যালারি টাইম মতো দেয় না। প্রতিটা মানুষের ৪/৫ মাসের বেতন বাকি রাখে আর ফেস্টিভ্যাল বোনাস এর তো কোনো নামগন্ধ নাই। কোম্পানির নিয়মানুযায়ী এখানে মাসে দুইবার অর্থাৎ ৫০% করে দুইবারে পুরো নেট স্যালারি দেয়ার কথা। কিন্তু এরা প্রতিমাসে তো দূরের কথা তিনমাসেও পুরো একমাসের বেতন দেয় না। কোনো এমপ্লয়ি যদি বেতন চায় তাইলেই সে এমডির শত্রু হয়ে যায় আর তখন তার সব কাজে ভুল খোঁজতে নেমে পড়ে। বেতন চাইলেই এমডি নানারকম বাহানা শুরু করে, ""কোনো ক্লায়েন্ট বিল দেয় না, ইনকাম নাই, কোম্পানি লসে চলতেছে""-ব্লা ব্লা ব্লা। কিন্তু টুইস্ট হইলো এমডি বছরে ২/৩ বার USA ট্যুর দেয়। তখন আর টাকা পয়সার কোনো সমস্যা হয় না। সমস্যা শুধু মানুষের স্যালারি দেয়ার সময়।
প্রতিটা এমপ্লয়ি না পারতে শেষে ৩/৪/৭/৮ মাসের স্যালারি বাকি রেখেই চাকরি ছেড়ে দেয়। কোম্পানি এসব মানুষের এই ডিউ টাকাগুলো দেয়ার আর কোনো প্রয়োজন মনে করে না বা সোজা বাংলায় এমপ্লয়িদের পাওনা টাকা মেরে দেয়।
এখানে আপনি মাল্টিপল কাজ শিখতে পারবেন। কাজ শেখানোতে কোনো কার্পণ্য নাই কিন্তু ওই যে আপনাকে বিনা বেতনে মানে ফ্রী তে কাজ করা লাগবে।",3,0,0,Negative
3105,Datafluent Analytics,,"November 22, 2025",The Legendary Worst Company: Powered Entirely by Common Sense (Because Nothing Else Works),"The Founder and CEO, Mr. *****, is honestly one of the worst people I’ve ever come across in the tech industry. He’s an Indian guy, extremely talkative, always promising big things —
“we’ll do this, we’ll achieve that, investors are ready, projects are lined up”
— endless blah blah blah. And these same dreams he has been selling for the last
two years
.
He takes interns just to make them work for
9–10 months completely for free
, and whenever someone asks for payment, he keeps giving them circles and excuses. Even the people working full-time or part-time never get their salaries on time. He keeps delaying, giving hope, and dragging things on.
And during every online meeting, he repeats the same line:
“We should use our common sense and work smartly.”
The funniest part? He himself is the one who lacks the most common sense.
The person he put in charge of management knows literally nothing about professionalism. No skills, no basic understanding of how to run operations, and absolutely
zero willingness to learn
.
Working in this place is a huge red flag. If you care about your time, effort, and mental peace
stay far away from this company.",1,0,0,Negative
3107,DataPollex,,"July 02, 2026",Bias management & full of wrong HR practices,"Based on my personal experience, I would not recommend Dat@Pollex as an employer. I found the company's policies to be inconsistent and unclear, with no transparent or well-defined rules for employees. One of my biggest concerns was the lack of job security - employees could be terminated without prior notice. Both the CEO and the co-founder were still undergraduate students while lying to clients in the education sector about their qualifications. The CEO is also lying about his educational qualifications on his LinkedIn profile.
During my time there, I witnessed a situation where an employee was initially hired at a very low salary for mid level role and, due to internal issues, was later offered an internship. I found this decision confusing and indicative of inconsistent HR practices.
The company also seemed to expect highly skilled professionals to accept salaries in the range of BDT 10,000–20,000, which I believe is not competitive for top talent.
Another concern was the company's claims about having a UK office. There was no physical office in the UK.",2,0,0,Negative
3109,Desh It BD,,"February 27, 2026",Scam company,"This is one of the worst companies I have experienced. The work environment lacks professionalism, structure, and clear processes. The team is primarily run by the CEO, whose LinkedIn mentions experience at Brainstation23, along with interns who are either still studying or have just graduated. There is very little experienced leadership in place. Additionally, there is no clear payment structure for employees, which creates confusion and uncertainty.
Work planning is practically non-existent. Most tasks appear to rely heavily on ChatGPT rather than proper technical knowledge or structured development practices. Features are pushed out instantly without sufficient analysis, and development feels rushed and unorganized. When you ask a question, instead of receiving a thoughtful or technically grounded response, the typical approach is to search ChatGPT, copy documentation, and forward it.
There is also excessive micromanagement, with constant demands for updates that create unnecessary pressure and disrupt productivity.
On one occasion, I was asked to implement an “offline feature” in the frontend with the expectation that if the server went down, the frontend would still display live data. However, the database was hosted on MongoDB and the server was running on a yearly cPanel hosting plan. 🤡 The expectations were not aligned with the technical infrastructure, which reflected a lack of understanding of system architecture and feasibility.",1,0,1,Negative
3111,Desh TV,,"July 18, 2026",They hire slaves,"You won’t be an employee here; you'll be treated like a slave. They don't care about your well-being, and getting leave is out of the question—you’re expected to work even when you're sick. Sick and casual leaves exist only on paper; you can't actually use them, and there is no tradition of encashing unused leaves either. They will just work you to the bone. To make matters worse, the office environment is disgusting. The washrooms are unclean, there's never any toilet paper, and the desks are filthy. It's a total mess. Think a thousand times before you join.",0,0,0,Negative
3113,DevsZone,,"November 15, 2025",No. 1 bullshit company in BD,"এদের একটা Proper HR নাই, কম্পানির COO যে তিনিই মহান HR.
এই কোম্পানির কাছে মার্কেটিং মানে হলো, দ্বারে দ্বারে গিয়া ভিক্ষা করা,
একটা প্রোডাক্ট 'বিদ্যান' দিয়ে ট্যাক্স ফাকি দেয় আর গভর্নমেন্ট এর কাছ থেকে টেন্ডার পাওয়ার জন্য ভেতরের সাথে আতাত করে গুপ্ত সংস্থ্যা গুলোর টেন্ডার নেয়।
কোম্পানি চালায় হলো সব ডিপ্লোমা ইঞ্জিনিয়ার দিয়ে, আর নিজেদের ভাবে নায়ক। একটা ডক ফাইলও ঠিকমত রেডি করতে পারে না আর বড় বড় কথার বেলায় আছে, টেকনিক্যাল প্রোজেক্ট ম্যানেজার আর COO মেয়ে ইন্টার্ন নিয়ে কাড়াকাড়ি লাগায়, বাংলাদেশে যদি একটা বুলশিট কম্পানি থাকে তাহলে এইটা সবার প্রথম কাতারে থাকবে।",1,0,2,Negative
3115,Devotrix Inc,,"July 16, 2026",Ekta ***** Lead Architect / VP of Engineering,"Working under this b**** is an extremely frustrating and discouraging experience. Communication was often unclear, expectations changed without warning, and employees were frequently blamed for problems that resulted from poor planning or a lack of direction. Instead of offering constructive feedback, the manager often responded in a dismissive, disrespectful, or overly critical manner.
There is very little support for staff, and genuine concerns were regularly ignored or minimized. Inconsistent treatment also created tension within the team, making the workplace feel unfair and uncomfortable. Employees were expected to meet high standards without receiving the guidance, resources, or recognition needed to succeed.
Overall, this n1gga's lack of professionalism, accountability, empathy, and leadership created a stressful and unhealthy work environment. Significant improvement is needed in communication, decision-making, employee support, and basic respect for team members.",0,0,0,Negative
